order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales
CA-2018-162936,2018-08-18,2018-08-22,Standard Class,CM-12160,TEC-AC-10003614,23.18
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-FU-10002878,56.96
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,OFF-AP-10001626,15.56
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-BO-10003272,353.568
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-FU-10002191,13.96
CA-2018-123624,2018-11-13,2018-11-17,Second Class,SE-20110,TEC-AC-10000682,82.95
CA-2017-146437,2017-01-28,2017-02-01,Second Class,HG-14965,OFF-AR-10000588,39.68
CA-2017-138233,2017-11-09,2017-11-14,Standard Class,PF-19165,TEC-AC-10002001,479.97
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-LA-10003720,7.38
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-BI-10004364,14.256
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-PA-10000100,81.98
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-BI-10004826,39.624
CA-2018-117513,2018-03-03,2018-03-08,Standard Class,BT-11395,FUR-TA-10001520,399.672
CA-2018-132437,2018-09-08,2018-09-13,Second Class,EM-14095,OFF-ST-10001031,65.12
US-2018-119319,2018-11-06,2018-11-09,Second Class,LC-17050,FUR-FU-10003878,30.56
CA-2018-104318,2018-05-13,2018-05-18,Standard Class,FH-14275,OFF-AP-10000358,20.768
US-2017-114230,2017-11-27,2017-12-01,Standard Class,CM-12235,OFF-ST-10000876,39.808
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,OFF-BI-10004224,121.104
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,TEC-AC-10004568,111.96
CA-2016-156118,2016-12-08,2016-12-12,Standard Class,HG-14965,OFF-PA-10000533,15.696
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-ST-10003638,70.26
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,TEC-AC-10002305,90
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-BI-10000605,6.096
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,FUR-TA-10003569,481.176
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-FA-10003059,7.24
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,FUR-BO-10004409,177.45
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,OFF-BI-10000545,1369.764
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,OFF-AP-10004052,9.48
CA-2018-159793,2018-08-25,2018-08-29,Standard Class,SV-20365,FUR-BO-10001798,130.98
CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,OFF-AR-10004010,174.95
CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,OFF-ST-10000585,826
CA-2018-151281,2018-04-27,2018-05-02,Standard Class,HM-14980,FUR-FU-10000397,139.58
CA-2018-118346,2018-07-23,2018-07-24,First Class,PO-19180,TEC-AC-10000736,399.95
CA-2015-129819,2015-12-13,2015-12-15,Second Class,KC-16675,OFF-BI-10004970,12.39
US-2018-148551,2018-01-12,2018-01-16,Standard Class,DB-13120,OFF-BI-10000545,760.98
CA-2018-147767,2018-12-02,2018-12-02,Same Day,SV-20935,OFF-BI-10001670,67.86
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-FA-10000624,31.504
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-LA-10002945,5.04
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-BI-10000315,39.879
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,FUR-FU-10000023,4.712
CA-2017-113341,2017-11-25,2017-11-29,Standard Class,MH-17455,FUR-CH-10004698,194.352
US-2016-131842,2016-12-05,2016-12-08,First Class,RR-19525,FUR-CH-10004477,97.424
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,OFF-ST-10003816,704.76
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,OFF-BI-10002429,27.396
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-FA-10000840,5.7
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,FUR-FU-10001918,14.19
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-SU-10001574,7.3
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10001606,199.98
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10003399,144.96
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10000865,118
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-PA-10002923,48.94
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-AP-10004785,22.66
CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,OFF-BI-10003727,0.836
CA-2017-153185,2017-09-03,2017-09-08,Standard Class,MH-17620,OFF-PA-10002246,30.96
CA-2018-124765,2018-11-25,2018-11-30,Standard Class,HZ-14950,FUR-BO-10003965,723.92
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,FUR-FU-10000175,21.968
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,TEC-PH-10001336,619.152
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,OFF-PA-10001954,127.904
CA-2018-126634,2018-03-30,2018-04-01,Second Class,AB-10165,FUR-FU-10004973,94.2
CA-2017-118500,2017-11-17,2017-11-18,First Class,HJ-14875,OFF-SU-10004231,49.5
CA-2017-163951,2017-12-30,2018-01-02,First Class,CJ-11875,OFF-AR-10004269,16.52
CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,OFF-BI-10004002,55.36
CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,TEC-MA-10000752,11.56
CA-2016-158918,2016-12-20,2016-12-25,Second Class,AI-10855,OFF-PA-10004947,17.12
US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,FUR-FU-10004904,182.352
US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,OFF-ST-10002790,118.16
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-FA-10004854,18.368
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,FUR-CH-10004063,600.558
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-ST-10000642,50.352
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-AR-10004078,28.032
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,FUR-FU-10004270,7.692
CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,FUR-TA-10004607,517.405
CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,OFF-BI-10001132,8.608
CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,TEC-AC-10001714,159.56
CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,OFF-AP-10002945,2104.55
CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,OFF-SU-10004664,40.7
CA-2015-133634,2015-11-05,2015-11-10,Standard Class,SR-20740,TEC-AC-10002550,47.79
CA-2018-101665,2018-11-25,2018-12-01,Standard Class,TZ-21580,OFF-AR-10002335,5.16
CA-2017-155446,2017-12-16,2017-12-23,Standard Class,TN-21040,TEC-AC-10001445,21.21
CA-2018-137323,2018-11-14,2018-11-18,Second Class,PW-19030,OFF-ST-10003996,96.36
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-SU-10003505,231.72
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-FA-10000624,17.9
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-PA-10002870,12.48
CA-2015-101427,2015-12-26,2015-12-30,Standard Class,AY-10555,OFF-AR-10002257,8.016
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-PH-10003580,259.896
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-PH-10001530,247.188
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-AC-10000420,279.96
CA-2017-118311,2017-10-24,2017-10-28,Standard Class,ED-13885,TEC-AC-10000892,450
US-2015-112795,2015-08-23,2015-08-28,Second Class,CR-12625,OFF-PA-10001934,19.44
CA-2018-127096,2018-09-15,2018-09-17,Second Class,CS-12400,FUR-TA-10003473,300.904
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,TEC-PH-10001051,239.976
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,FUR-FU-10004351,31.168
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,FUR-TA-10004152,120.96
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,TEC-PH-10000560,2239.936
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-AP-10004249,76.608
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-ST-10001490,142.776
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-PA-10000312,91.36
CA-2016-133494,2016-03-01,2016-03-05,Standard Class,RP-19390,OFF-AP-10002906,3.552
CA-2017-111318,2017-07-23,2017-07-26,First Class,IL-15100,TEC-PH-10004100,115.136
US-2015-132745,2015-10-01,2015-10-05,Standard Class,NF-18475,OFF-FA-10000254,4.71
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,FUR-CH-10004289,172.764
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,OFF-AR-10003469,3.52
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,TEC-PH-10004188,79.968
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,FUR-BO-10004015,305.9745
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,OFF-ST-10000991,344.91
CA-2015-105648,2015-03-03,2015-03-07,Standard Class,EJ-14155,FUR-TA-10002958,626.352
US-2016-145422,2016-12-03,2016-12-07,Standard Class,PW-19240,FUR-BO-10002213,359.499
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,TEC-PH-10000004,71.952
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,OFF-BI-10003708,29.8
CA-2018-121678,2018-11-16,2018-11-20,Second Class,BM-11650,OFF-BI-10002949,1.824
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-AP-10001242,64.384
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,FUR-FU-10001424,6.984
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-AR-10003469,11.264
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-PA-10000232,15.552
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,FUR-CH-10000229,379.372
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-ST-10002562,67.536
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-BI-10001525,1.524
US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,OFF-PA-10002986,37.408
US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,OFF-PA-10000143,25.344
CA-2018-148145,2018-03-18,2018-03-23,Standard Class,SW-20275,OFF-AR-10003752,46.2
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,TEC-AC-10002370,4.728
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,FUR-FU-10002030,53.352
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,FUR-BO-10002853,131.104
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,OFF-ST-10002562,22.512
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,TEC-AC-10004227,72.744
CA-2016-111017,2016-07-31,2016-08-06,Standard Class,SC-20695,OFF-SU-10002573,52.59
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,OFF-PA-10003848,19.44
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,FUR-FU-10001290,126.3
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,TEC-AC-10003832,1287.45
US-2015-169390,2015-02-07,2015-02-10,Second Class,CS-12250,OFF-ST-10001558,64.96
CA-2017-168774,2017-09-04,2017-09-09,Standard Class,RP-19855,OFF-ST-10001490,535.41
CA-2018-161592,2018-04-06,2018-04-10,Standard Class,CS-12175,OFF-BI-10003669,8.1
US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,OFF-AR-10004441,13.248
US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,TEC-PH-10001924,83.988
CA-2017-102498,2017-07-24,2017-07-25,First Class,JG-15160,OFF-AR-10004456,73.2
CA-2016-113222,2016-11-09,2016-11-09,Same Day,AG-10765,OFF-BI-10001890,10.74
US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,FUR-FU-10000629,11.032
US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,TEC-AC-10002323,53.04
CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,OFF-AR-10003056,17.12
CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,OFF-PA-10000300,59.94
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,FUR-FU-10000293,210.58
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,OFF-BI-10003638,30.96
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,TEC-MA-10002109,239.984
US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,OFF-BI-10003527,3050.376
US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,TEC-PH-10004922,133.98
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,OFF-PA-10001001,93.248
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,TEC-PH-10001198,177.48
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-LA-10000443,17.712
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-BI-10003669,4.86
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-BI-10001628,6.258
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-AP-10002350,37.68
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-PA-10004100,51.84
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,FUR-FU-10000794,27.42
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-BI-10002012,5.4
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,OFF-BI-10003527,1270.99
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,OFF-EN-10004483,125.36
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,OFF-ST-10003722,14.03
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,OFF-SU-10002557,27.96
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-AR-10002257,5.344
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-BI-10000756,1.696
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-AP-10004136,24.588
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-BI-10002194,7.98
CA-2016-151722,2016-10-05,2016-10-09,Standard Class,IL-15100,TEC-AC-10000892,288
CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180,TEC-PH-10001870,146.952
CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180,FUR-CH-10002304,83.136
CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,OFF-AP-10002534,942.784
CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,OFF-PA-10001125,74.352
CA-2016-132276,2016-02-23,2016-02-28,Standard Class,LC-16960,OFF-AP-10000804,26.88
CA-2016-132276,2016-02-23,2016-02-28,Standard Class,LC-16960,OFF-BI-10002982,10.896
CA-2017-163636,2017-12-05,2017-12-09,Second Class,MP-18175,OFF-AR-10001547,3.536
CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,FUR-CH-10000665,528.43
CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,OFF-PA-10000520,41.472
CA-2018-135377,2018-12-13,2018-12-18,Standard Class,BP-11095,FUR-BO-10004015,287.976
CA-2016-165813,2016-03-20,2016-03-22,Second Class,BM-11785,OFF-ST-10004258,29.304
CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,OFF-AR-10003696,55.328
CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,FUR-BO-10001811,1227.9984
CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,OFF-BI-10001249,20.416
CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,FUR-TA-10003473,1128.39
US-2018-129224,2018-03-17,2018-03-23,Standard Class,AS-10630,OFF-LA-10003190,4.608
CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,TEC-PH-10001305,195.96
CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,OFF-PA-10001534,15.552
CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,TEC-AC-10000844,271.968
CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,FUR-CH-10000847,698.352
CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,FUR-BO-10000468,77.728
CA-2016-169572,2016-09-06,2016-09-12,Standard Class,AG-10525,OFF-BI-10002799,46.62
CA-2018-162075,2018-03-18,2018-03-24,Standard Class,TT-21220,TEC-PH-10001557,537.544
CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,OFF-LA-10001934,14.62
CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,OFF-FA-10004248,22.55
CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,TEC-PH-10001944,583.8
CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,TEC-PH-10002085,211.168
CA-2017-106397,2017-07-07,2017-07-13,Standard Class,MJ-17740,OFF-PA-10003441,12.96
CA-2017-106397,2017-07-07,2017-07-13,Standard Class,MJ-17740,OFF-AR-10004602,45.98
US-2017-150140,2017-04-06,2017-04-10,Standard Class,VM-21685,TEC-PH-10002555,1294.75
CA-2015-116666,2015-05-08,2015-05-10,First Class,KT-16480,TEC-CO-10001449,1799.97
CA-2018-148992,2018-11-23,2018-11-27,Standard Class,CS-12250,OFF-PA-10004285,10.688
CA-2017-140935,2017-11-10,2017-11-12,First Class,AB-10015,TEC-PH-10000562,221.98
CA-2017-140935,2017-11-10,2017-11-12,First Class,AB-10015,FUR-BO-10003966,341.96
CA-2015-157644,2015-12-31,2016-01-01,First Class,AH-10030,TEC-AC-10003614,34.77
CA-2015-157644,2015-12-31,2016-01-01,First Class,AH-10030,OFF-LA-10003148,18.9
US-2018-100398,2018-08-19,2018-08-23,Standard Class,DO-13435,OFF-BI-10002133,102.72
CA-2017-113082,2017-09-12,2017-09-16,Standard Class,MC-17590,FUR-FU-10002813,40.48
US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,OFF-BI-10004330,33.282
US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,TEC-PH-10002807,118.65
US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,OFF-LA-10001404,14.76
CA-2018-120614,2018-05-30,2018-06-04,Standard Class,SM-20950,OFF-PA-10004911,37.52
US-2017-140172,2017-03-08,2017-03-13,Standard Class,SP-20650,OFF-AP-10004233,207.144
US-2017-140172,2017-03-08,2017-03-13,Standard Class,SP-20650,OFF-AR-10002766,13.9
CA-2016-127754,2016-07-26,2016-07-31,Standard Class,CK-12760,FUR-CH-10003199,266.352
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,TEC-PH-10003012,307.98
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,OFF-PA-10001583,44.1
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,OFF-AR-10001940,13.12
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,OFF-EN-10003286,16.56
CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,OFF-PA-10003441,38.88
CA-2016-142930,2016-11-28,2016-12-02,Standard Class,EB-14170,OFF-PA-10003395,335.52
CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,TEC-CO-10003236,959.984
CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,OFF-BI-10002982,4.086
CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,OFF-AR-10004010,55.984
CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,OFF-PA-10002947,10.688
CA-2018-117156,2018-03-21,2018-03-23,Second Class,TB-21055,OFF-EN-10003845,8.856
CA-2016-115399,2016-12-19,2016-12-22,First Class,AG-10900,OFF-LA-10003190,6.912
US-2015-157847,2015-04-02,2015-04-06,Second Class,SC-20020,OFF-PA-10002986,26.72
US-2015-157847,2015-04-02,2015-04-06,Second Class,SC-20020,OFF-PA-10001593,33.488
CA-2016-115168,2016-06-05,2016-06-09,Standard Class,BB-11545,OFF-PA-10000528,10.56
CA-2015-109680,2015-10-06,2015-10-09,First Class,VP-21760,OFF-ST-10001932,386.34
CA-2017-167983,2017-08-21,2017-08-24,Second Class,RP-19270,OFF-BI-10003727,33.44
CA-2016-145324,2016-11-15,2016-11-19,Standard Class,DH-13675,FUR-FU-10002759,39.96
CA-2016-153423,2016-06-22,2016-06-27,Standard Class,SW-20455,OFF-BI-10000545,1217.568
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,OFF-ST-10004950,15.51
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,TEC-PH-10003171,89.9
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,OFF-AR-10000614,14.28
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,OFF-AR-10000034,12.72
US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,OFF-LA-10003766,15.75
CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,OFF-AR-10001725,70.95
CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,OFF-BI-10002794,65.568
CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,TEC-AC-10004171,299.97
US-2017-112396,2017-02-09,2017-02-13,Standard Class,JR-16210,TEC-AC-10003628,89.97
US-2017-112396,2017-02-09,2017-02-13,Standard Class,JR-16210,TEC-AC-10004761,31.86
CA-2015-141173,2015-11-18,2015-11-20,Second Class,JC-16105,OFF-ST-10000885,67.15
CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,OFF-BI-10004209,7.236
CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,OFF-FA-10002988,4.824
CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,OFF-PA-10002222,91.36
CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,OFF-AP-10004487,130.112
CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,TEC-PH-10003505,74.24
CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,FUR-FU-10000076,159.84
CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,OFF-BI-10004728,2.892
CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,OFF-PA-10002250,9.392
CA-2015-119977,2015-10-08,2015-10-13,Second Class,DN-13690,OFF-PA-10003823,123.92
US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,OFF-SU-10000898,55.6
US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,TEC-AC-10003832,617.976
CA-2018-163671,2018-12-24,2018-12-30,Standard Class,DP-13105,OFF-BI-10001679,21.312
CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,TEC-AC-10002335,209.94
CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,TEC-PH-10003187,31.984
CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,OFF-BI-10003527,5083.96
US-2018-114356,2018-08-20,2018-08-26,Standard Class,TT-21460,TEC-PH-10003171,35.96
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,OFF-LA-10000414,31.05
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,FUR-FU-10002107,8.92
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,OFF-BI-10004593,209.6
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,OFF-AP-10003860,111.04
CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,OFF-PA-10000556,38.88
CA-2016-158148,2016-12-20,2016-12-26,Standard Class,JM-15865,OFF-AP-10003281,36.27
CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185,FUR-BO-10004218,493.43
CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185,TEC-PH-10002185,11.12
CA-2017-158260,2017-11-04,2017-11-08,Standard Class,CC-12475,TEC-MA-10003176,686.4
CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,OFF-BI-10002003,15.92
CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,FUR-FU-10000023,70.68
CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,OFF-ST-10002756,541.24
US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,TEC-MA-10002694,101.994
US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,OFF-BI-10002429,18.264
CA-2018-142489,2018-11-14,2018-11-16,Second Class,TC-21295,OFF-BI-10003684,21.99
US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995,OFF-SU-10003505,185.376
US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995,OFF-AP-10002534,58.924
CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,TEC-MA-10004626,480
CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,OFF-ST-10000615,34.05
US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,OFF-PA-10000659,192.72
US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,TEC-AC-10000736,239.97
CA-2017-135594,2017-06-30,2017-07-03,Second Class,AH-10120,TEC-AC-10003038,50.12
US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,TEC-PH-10004071,15.984
US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,OFF-PA-10001667,14.352
CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,OFF-BI-10001982,6.528
CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,OFF-BI-10004141,2.862
CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,OFF-BI-10002103,20.856
CA-2015-169642,2015-07-27,2015-07-30,Second Class,BB-10990,OFF-ST-10002574,276.28
CA-2018-103968,2018-12-01,2018-12-07,Standard Class,ML-17755,FUR-FU-10003394,629.64
